,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads
561,errbot,The easiest and most popular chatbot to implement ChatOps.,ChatOps Tools,,https://github.com/errbotio/errbot,True,19,errbotio/errbot/,https://github.com/errbotio/errbot,2012-05-20 21:13:41.000,2021-04-19 04:33:55.000,2021-04-19 04:33:55.000,516.0,2469.0,2859.0,,76.0,656.0,GPL-3.0,,,conda-forge/,,,,198.0,198.0,,,,https://anaconda.org/conda-forge/,,,1.0,
562,anaconda,Anaconda turns your Sublime Text 3 in a full featured Python development IDE.,Editor Plugins and IDEs,,https://github.com/DamnWidget/anaconda,True,19,DamnWidget/anaconda,https://github.com/DamnWidget/anaconda,2013-07-21 15:14:07.000,2020-10-20 10:04:40.000,2020-10-20 10:03:07.000,241.0,2115.0,980.0,87.0,153.0,601.0,,,anaconda,conda-forge/anaconda,2020-10-20 10:06:00.000,2.2.0,84.0,,,https://pypi.org/project/anaconda,58354.0,58354.0,https://anaconda.org/conda-forge/anaconda,,,3.0,
563,mysqlclient,MySQL connector with Python 3 support ([mysql-python](https://sourceforge.net/projects/mysql-python/) fork).,Database Drivers,,https://github.com/PyMySQL/mysqlclient,True,19,PyMySQL/mysqlclient-python,https://github.com/PyMySQL/mysqlclient,2014-04-28 05:09:06.000,2021-03-26 19:40:57.000,2021-01-08 08:39:31.000,305.0,1894.0,992.0,64.0,9.0,251.0,GPL-2.0,PyMySQL/mysqlclient,mysqlclient-python,conda-forge/mysqlclient-python,2020-12-04 01:52:18.000,2.0.1,3.0,,,https://pypi.org/project/mysqlclient-python,,94.0,https://anaconda.org/conda-forge/mysqlclient-python,,,3.0,5175.0
564,delorean,A library for clearing up the inconvenient truths that arise dealing with datetimes.,Date and Time,,https://github.com/myusuf3/delorean,True,19,myusuf3/delorean/,https://github.com/myusuf3/delorean,2011-09-20 03:46:19.000,2020-12-06 06:18:23.000,2020-12-06 06:18:22.000,113.0,1720.0,360.0,,24.0,36.0,MIT,,,conda-forge/,2018-02-07 21:21:40.000,1.0.0,10.0,563.0,563.0,,,,https://anaconda.org/conda-forge/,,,2.0,
565,dateutil,Extensions to the standard Python [datetime](https://docs.python.org/3/library/datetime.html) module.,Date and Time,,https://github.com/dateutil/dateutil,True,19,dateutil/dateutil,https://github.com/dateutil/dateutil,2014-11-19 18:56:16.000,2021-04-20 18:15:57.000,2020-09-28 20:40:12.000,353.0,1552.0,1493.0,118.0,214.0,342.0,,,dateutil,conda-forge/dateutil,2019-11-03 05:39:42.000,2.8.1,17.0,,,https://pypi.org/project/dateutil,,471.0,https://anaconda.org/conda-forge/dateutil,,,2.0,34401.0
566,django-devserver,A drop-in replacement for Django's runserver.,Debugging Tools,,https://github.com/dcramer/django-devserver,True,19,dcramer/django-devserver,https://github.com/dcramer/django-devserver,2010-02-09 20:35:52.000,2020-02-26 17:37:11.000,2016-03-05 15:18:30.000,140.0,1265.0,218.0,39.0,39.0,28.0,,,django-devserver,conda-forge/django-devserver,,,,325.0,325.0,https://pypi.org/project/django-devserver,5272.0,5272.0,https://anaconda.org/conda-forge/django-devserver,,,3.0,
567,cuisine,Chef-like functionality for Fabric.,DevOps Tools,,https://github.com/sebastien/cuisine,True,19,sebastien/cuisine,https://github.com/sebastien/cuisine,2011-02-28 20:26:37.000,2019-12-12 21:14:54.000,2018-02-27 14:58:26.000,158.0,1242.0,424.0,57.0,25.0,80.0,,,cuisine,conda-forge/cuisine,,,,141.0,141.0,https://pypi.org/project/cuisine,1871.0,1871.0,https://anaconda.org/conda-forge/cuisine,,,3.0,
568,pyannotate,Auto-generate PEP-484 annotations.,Code Analysis,,https://github.com/dropbox/pyannotate,True,19,dropbox/pyannotate,https://github.com/dropbox/pyannotate,2017-11-13 20:18:08.000,2021-04-10 20:11:31.000,2021-03-19 18:13:03.000,46.0,1196.0,94.0,16.0,25.0,33.0,Apache-2.0,,pyannotate,conda-forge/pyannotate,,,,58.0,58.0,https://pypi.org/project/pyannotate,4331.0,4331.0,https://anaconda.org/conda-forge/pyannotate,,,3.0,
569,tensorrec,A Recommendation Engine Framework in TensorFlow.,Recommender Systems,,https://github.com/jfkirk/tensorrec,True,19,jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,2017-02-28 18:51:11.000,2021-03-18 20:46:02.000,2020-02-04 21:10:25.000,212.0,1141.0,334.0,8.0,33.0,90.0,Apache-2.0,,tensorrec,conda-forge/tensorrec,,,,25.0,25.0,https://pypi.org/project/tensorrec,973.0,973.0,https://anaconda.org/conda-forge/tensorrec,,,3.0,
570,Open Mining,Business Intelligence (BI) in Pandas interface.,Data Analysis,,https://github.com/mining/mining,True,19,mining/mining,https://github.com/mining/mining,2014-01-23 19:20:01.000,2016-12-02 16:39:01.000,2016-12-02 16:39:00.000,223.0,1137.0,1232.0,14.0,68.0,116.0,MIT,,mining,conda-forge/mining,2016-02-02 02:00:14.000,0.2.2,3.0,5.0,5.0,https://pypi.org/project/mining,59.0,59.0,https://anaconda.org/conda-forge/mining,,,3.0,
571,enaml,Creating beautiful user-interfaces with Declarative Syntax like QML.,GUI Development,,https://github.com/nucleic/enaml,True,19,nucleic/enaml,https://github.com/nucleic/enaml,2013-03-06 21:29:01.000,2021-04-19 22:20:38.760,2021-04-19 18:11:37.000,93.0,1017.0,,33.0,37.0,165.0,,,enaml,conda-forge/enaml,2021-04-19 18:46:09.000,0.13.0,9.0,177.0,177.0,https://pypi.org/project/enaml,5321.0,7124.0,https://anaconda.org/conda-forge/enaml,2021-04-19 22:20:38.760,73924.0,3.0,8.0
572,Spiff,A powerful workflow engine implemented in pure Python.,Job Scheduler,,https://github.com/knipknap/SpiffWorkflow,True,19,knipknap/SpiffWorkflow,https://github.com/knipknap/SpiffWorkflow,2009-12-25 09:11:22.000,2021-04-08 19:32:07.000,2020-05-07 17:37:29.000,215.0,968.0,615.0,28.0,26.0,33.0,LGPL-3.0,,SpiffWorkflow,conda-forge/SpiffWorkflow,,,,23.0,23.0,https://pypi.org/project/SpiffWorkflow,1327.0,1327.0,https://anaconda.org/conda-forge/SpiffWorkflow,,,2.0,
573,model_mommy,Creating random fixtures for testing in Django.,Testing,,https://github.com/berinhard/model_mommy,True,19,vandersonmota/model_mommy,https://github.com/berinhard/model_mommy,2011-01-09 18:05:24.000,2019-10-21 22:05:37.000,2019-10-21 22:05:19.000,150.0,929.0,937.0,102.0,,185.0,,berinhard/model_mommy,model_mommy,conda-forge/model_mommy,2018-04-28 19:45:00.000,1.5.1,2.0,,,https://pypi.org/project/model_mommy,430840.0,430840.0,https://anaconda.org/conda-forge/model_mommy,,,3.0,
574,fastFM,A library for Factorization Machines.,Recommender Systems,,https://github.com/ibayer/fastFM,True,19,ibayer/fastFM,https://github.com/ibayer/fastFM,2014-10-27 12:25:51.000,2021-03-24 12:22:31.000,2021-03-24 12:22:31.000,187.0,917.0,297.0,20.0,44.0,59.0,,,fastFM,conda-forge/fastFM,2017-11-22 16:13:16.000,0.2.11,10.0,80.0,80.0,https://pypi.org/project/fastFM,1079.0,1084.0,https://anaconda.org/conda-forge/fastFM,,,3.0,387.0
575,moment,A Python library for dealing with dates/times. Inspired by [Moment.js](http://momentjs.com/).,Date and Time,,https://github.com/zachwill/moment,True,19,zachwill/moment,https://github.com/zachwill/moment,2012-12-19 01:00:31.000,2020-11-27 22:38:13.000,2020-11-27 22:36:41.000,36.0,668.0,150.0,4.0,3.0,29.0,,,moment,conda-forge/moment,,,3.0,493.0,493.0,https://pypi.org/project/moment,43342.0,43520.0,https://anaconda.org/conda-forge/moment,2019-01-31 05:56:48.613,7305.0,2.0,
576,pickleDB,A simple and lightweight key-value store for Python.,Database,,https://github.com/patx/pickledb,True,19,patx/pickledb,https://github.com/patx/pickledb,2011-10-28 00:04:40.000,2021-03-23 21:52:22.000,2019-11-15 03:38:30.000,99.0,562.0,105.0,11.0,11.0,39.0,BSD-3-Clause,,pickledb,conda-forge/pickledb,,,1.0,563.0,563.0,https://pypi.org/project/pickledb,7903.0,7986.0,https://anaconda.org/conda-forge/pickledb,2019-04-17 15:35:05.741,2015.0,3.0,
577,pox,"A Python-based SDN control applications, such as OpenFlow SDN controllers.",Network Virtualization,,https://github.com/noxrepo/pox,True,19,noxrepo/pox,https://github.com/noxrepo/pox,2012-02-07 22:18:46.000,2020-11-02 07:51:57.781,2020-05-20 12:00:13.000,421.0,530.0,,26.0,40.0,125.0,Apache-2.0,,pox,conda-forge/pox,,,7.0,,,https://pypi.org/project/pox,662356.0,664726.0,https://anaconda.org/conda-forge/pox,2020-11-02 07:51:57.781,125626.0,3.0,
578,lassie,Web Content Retrieval for Humans.,Web Content Extracting,,https://github.com/michaelhelmick/lassie,True,19,michaelhelmick/lassie,https://github.com/michaelhelmick/lassie,2013-07-30 20:41:39.000,2020-12-16 20:25:47.000,2020-12-16 20:25:31.000,41.0,522.0,214.0,14.0,9.0,29.0,MIT,,lassie,conda-forge/lassie,2020-12-16 20:08:09.000,0.11.8,20.0,22.0,22.0,https://pypi.org/project/lassie,986.0,986.0,https://anaconda.org/conda-forge/lassie,,,3.0,
579,Unipath,An object-oriented approach to file/directory operations.,Files,,https://github.com/mikeorr/Unipath,True,19,mikeorr/Unipath,https://github.com/mikeorr/Unipath,2013-01-28 04:38:28.000,2019-12-15 21:01:45.000,2015-02-14 18:30:08.000,36.0,495.0,49.0,6.0,7.0,10.0,,,Unipath,conda-forge/Unipath,,,,5158.0,5158.0,https://pypi.org/project/Unipath,59401.0,59401.0,https://anaconda.org/conda-forge/Unipath,,,3.0,
580,devpi,PyPI server and packaging/testing/release tool.,Package Repositories,,https://github.com/devpi/devpi,True,19,devpi/devpi,https://github.com/devpi/devpi,2017-03-31 06:51:39.000,2021-04-17 14:12:34.000,2021-04-17 14:05:09.000,83.0,452.0,3241.0,79.0,91.0,558.0,,,devpi,conda-forge/devpi,,,,150.0,150.0,https://pypi.org/project/devpi,3164.0,3164.0,https://anaconda.org/conda-forge/devpi,,,1.0,
581,unicode-slugify,A slugifier that generates unicode slugs with Django as a dependency.,Text Processing,,https://github.com/mozilla/unicode-slugify,True,19,mozilla/unicode-slugify,https://github.com/mozilla/unicode-slugify,2011-03-24 23:08:09.000,2019-03-28 03:42:14.000,2018-12-10 12:58:49.000,48.0,293.0,43.0,13.0,11.0,7.0,,,unicode-slugify,conda-forge/unicode-slugify,,,,1803.0,1803.0,https://pypi.org/project/unicode-slugify,119701.0,119701.0,https://anaconda.org/conda-forge/unicode-slugify,,,3.0,
582,wifi,A Python library and command line tool for working with WiFi on Linux.,Hardware,,https://github.com/rockymeza/wifi,True,19,rockymeza/wifi,https://github.com/rockymeza/wifi,2012-10-12 04:14:06.000,2020-03-28 10:55:42.000,2017-03-20 02:06:55.000,135.0,283.0,142.0,13.0,33.0,31.0,BSD-2-Clause,,wifi,conda-forge/wifi,,,,304.0,304.0,https://pypi.org/project/wifi,10539.0,10539.0,https://anaconda.org/conda-forge/wifi,,,3.0,
583,modernize,Modernizes Python code for eventual Python 3 migration.,Compatibility,,https://github.com/PyCQA/modernize,True,19,PyCQA/modernize,https://github.com/PyCQA/modernize,2013-08-29 02:53:54.000,2021-04-19 17:23:28.000,2021-01-11 16:55:58.000,40.0,251.0,433.0,32.0,44.0,82.0,,,modernize,conda-forge/modernize,,,5.0,,,https://pypi.org/project/modernize,624572.0,625003.0,https://anaconda.org/conda-forge/modernize,2020-10-04 12:43:43.996,20719.0,1.0,
584,queries,A wrapper of the psycopg2 library for interacting with PostgreSQL.,Database Drivers,,https://github.com/gmr/queries,True,19,gmr/queries,https://github.com/gmr/queries,2012-08-24 16:12:55.000,2020-11-04 14:26:15.000,2020-08-07 16:32:54.000,27.0,233.0,334.0,11.0,5.0,13.0,BSD-3-Clause,,queries,conda-forge/queries,2018-01-29 19:13:34.000,2.0.0,1.0,87.0,87.0,https://pypi.org/project/queries,1277.0,1277.0,https://anaconda.org/conda-forge/queries,,,3.0,
585,mailer,High-performance extensible mail delivery framework.,Email,,https://github.com/marrow/mailer,True,19,marrow/mailer,https://github.com/marrow/mailer,2011-03-13 05:21:26.000,2021-04-20 02:51:08.000,2021-04-20 02:51:08.000,50.0,224.0,295.0,20.0,25.0,46.0,MIT,,mailer,conda-forge/mailer,2019-09-16 00:20:27.000,4.0.3,2.0,,,https://pypi.org/project/mailer,23272.0,24339.0,https://anaconda.org/conda-forge/mailer,2021-01-10 22:48:12.147,33027.0,3.0,106.0
586,mocket,A socket mock framework with gevent/asyncio/SSL support.,Testing,,https://github.com/mindflayer/python-mocket,True,19,mindflayer/python-mocket,https://github.com/mindflayer/python-mocket,2013-04-30 07:44:28.000,2021-02-21 17:29:45.000,2021-02-21 17:29:33.000,34.0,211.0,433.0,19.0,2.0,47.0,BSD-3-Clause,,python-mocket,conda-forge/python-mocket,2021-01-21 16:40:23.000,3.9.40,54.0,51.0,51.0,https://pypi.org/project/python-mocket,,,https://anaconda.org/conda-forge/python-mocket,,,3.0,
587,Stream Framework,Building news feed and notification systems using Cassandra and Redis.,News Feed,,https://github.com/tschellenbach/Stream-Framework,True,18,tschellenbach/Stream-Framework,https://github.com/tschellenbach/Stream-Framework,2012-08-08 13:11:08.000,2021-04-06 07:46:36.000,2020-07-15 12:01:04.000,525.0,4512.0,1508.0,26.0,61.0,116.0,,,Stream-Framework,conda-forge/Stream-Framework,,,,,,https://pypi.org/project/Stream-Framework,2655.0,2655.0,https://anaconda.org/conda-forge/Stream-Framework,,,3.0,
588,conda,"Cross-platform, Python-agnostic binary package manager.",Package Management,,https://github.com/conda/conda,True,18,conda/conda/,https://github.com/conda/conda,2012-10-15 22:08:03.000,2021-04-22 23:42:58.000,2021-04-16 14:37:54.000,970.0,4110.0,15669.0,,1843.0,6009.0,,,,conda-forge/,2021-04-15 16:31:48.000,4.10.1,100.0,,,,,,https://anaconda.org/conda-forge/,,,3.0,
589,line_profiler,Line-by-line profiling.,Debugging Tools,,https://github.com/rkern/line_profiler,True,18,rkern/line_profiler,https://github.com/rkern/line_profiler,2014-08-31 11:45:05.000,2021-03-18 12:06:33.698,2019-04-23 20:54:43.000,243.0,3520.0,102.0,14.0,50.0,87.0,,,line_profiler,conda-forge/line_profiler,,,5.0,,,https://pypi.org/project/line_profiler,383267.0,386152.0,https://anaconda.org/conda-forge/line_profiler,2021-03-18 12:06:33.698,170238.0,3.0,
590,warehouse,Next generation Python Package Repository (PyPI).,Package Repositories,,https://github.com/pypa/warehouse,True,18,pypa/warehouse,https://github.com/pypa/warehouse,2013-03-30 19:03:53.000,2021-04-24 07:38:50.000,2021-04-22 16:02:02.000,682.0,2638.0,5728.0,298.0,311.0,1990.0,Apache-2.0,,warehouse,conda-forge/warehouse,,,,,,https://pypi.org/project/warehouse,,,https://anaconda.org/conda-forge/warehouse,,,2.0,
591,typeshed,"Collection of library stubs for Python, with static types.",Code Analysis,,https://github.com/python/typeshed,True,18,python/typeshed,https://github.com/python/typeshed,2015-03-05 04:51:28.000,2021-04-24 08:47:36.000,2021-04-23 17:15:07.000,1004.0,2100.0,4260.0,882.0,128.0,1093.0,Apache-2.0,,typeshed,conda-forge/typeshed,,,,,,https://pypi.org/project/typeshed,,,https://anaconda.org/conda-forge/typeshed,,,3.0,
592,fake2db,Fake database generator.,Testing,,https://github.com/emirozer/fake2db,True,18,emirozer/fake2db,https://github.com/emirozer/fake2db,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00.000,111.0,2062.0,242.0,18.0,6.0,15.0,GPL-2.0,,fake2db,conda-forge/fake2db,2019-03-09 13:53:12.000,1.0.0,2.0,13.0,13.0,https://pypi.org/project/fake2db,239.0,239.0,https://anaconda.org/conda-forge/fake2db,,,3.0,
593,iredis,Redis CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/laixintao/iredis,True,18,laixintao/iredis,https://github.com/laixintao/iredis,2019-01-18 08:31:15.000,2021-04-23 12:59:34.000,2021-04-23 12:59:34.000,58.0,1434.0,1515.0,19.0,59.0,119.0,,,iredis,conda-forge/iredis,2020-08-28 06:32:19.000,1.9.1,29.0,,,https://pypi.org/project/iredis,2078.0,2217.0,https://anaconda.org/conda-forge/iredis,,,3.0,2788.0
594,PyFilesystem2,Python's filesystem abstraction layer.,Files,,https://github.com/PyFilesystem/pyfilesystem2,True,18,pyfilesystem/pyfilesystem2,https://github.com/PyFilesystem/pyfilesystem2,2016-10-14 15:05:27.000,2021-04-15 07:34:47.000,2021-04-12 13:11:55.000,126.0,1293.0,657.0,40.0,45.0,246.0,MIT,,pyfilesystem2,conda-forge/pyfilesystem2,2021-03-27 17:23:04.000,2.4.13,47.0,,,https://pypi.org/project/pyfilesystem2,,,https://anaconda.org/conda-forge/pyfilesystem2,,,3.0,
595,PyPattyrn,A simple yet effective library for implementing common design patterns.,Algorithms and Design Patterns,,https://github.com/tylerlaberge/PyPattyrn,True,18,tylerlaberge/PyPattyrn,https://github.com/tylerlaberge/PyPattyrn,2016-07-17 22:09:31.000,2020-02-09 19:26:02.000,2020-02-09 19:26:00.000,100.0,1200.0,103.0,4.0,,40.0,MIT,,PyPattyrn,conda-forge/PyPattyrn,2016-09-11 02:13:18.000,1.2,3.0,12.0,12.0,https://pypi.org/project/PyPattyrn,1898.0,1898.0,https://anaconda.org/conda-forge/PyPattyrn,,,3.0,
596,shiv,"A command line utility for building fully self-contained zipapps (PEP 441), but with all their dependencies included.",Distribution,,https://github.com/linkedin/shiv,True,18,linkedin/shiv,https://github.com/linkedin/shiv,2018-03-13 18:46:23.000,2021-04-19 20:39:04.000,2021-04-19 20:39:03.000,65.0,1175.0,,31.0,21.0,56.0,BSD-2-Clause,,shiv,conda-forge/shiv,2020-10-19 03:48:47.000,0.4.0,12.0,,,https://pypi.org/project/shiv,6080.0,6085.0,https://anaconda.org/conda-forge/shiv,,,3.0,121.0
597,docxtpl,Editing a docx document by jinja2 template.,Specific Formats Processing,,https://github.com/elapouya/python-docx-template,True,18,elapouya/python-docx-template,https://github.com/elapouya/python-docx-template,2015-03-12 12:52:14.000,2021-04-20 22:12:18.000,2021-04-06 07:47:20.000,242.0,978.0,279.0,38.0,51.0,226.0,LGPL-2.1,,python-docx-template,conda-forge/python-docx-template,,,,681.0,681.0,https://pypi.org/project/python-docx-template,,,https://anaconda.org/conda-forge/python-docx-template,,,3.0,
598,merchant,A Django app to accept payments from various payment processors.,E-commerce,,https://github.com/agiliq/merchant,True,18,agiliq/merchant,https://github.com/agiliq/merchant,2010-09-29 11:30:58.000,2021-03-22 17:12:56.000,2015-07-08 05:29:26.000,166.0,966.0,684.0,49.0,22.0,40.0,BSD-3-Clause,,merchant,conda-forge/merchant,,,4.0,19.0,19.0,https://pypi.org/project/merchant,,,https://anaconda.org/conda-forge/merchant,,,3.0,
599,python-hunter,A flexible code tracing toolkit.,Debugging Tools,,https://github.com/ionelmc/python-hunter,True,18,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,2015-03-16 18:03:16.000,2021-03-26 01:30:14.000,2021-03-25 13:32:37.000,29.0,604.0,918.0,8.0,33.0,46.0,BSD-2-Clause,,python-hunter,conda-forge/python-hunter,2015-04-05 22:19:45.000,0.5.0,7.0,59.0,59.0,https://pypi.org/project/python-hunter,11.0,11.0,https://anaconda.org/conda-forge/python-hunter,,,3.0,
600,awesome-slugify,A Python slugify library that can preserve unicode.,Text Processing,,https://github.com/voronind/awesome-slugify,True,18,dimka665/awesome-slugify,https://github.com/voronind/awesome-slugify,2013-10-19 02:58:27.000,2020-04-17 14:24:23.000,2017-01-20 20:45:25.000,38.0,459.0,96.0,11.0,12.0,11.0,,voronind/awesome-slugify,awesome-slugify,conda-forge/awesome-slugify,2014-04-08 01:58:27.000,1.4,1.0,2777.0,2777.0,https://pypi.org/project/awesome-slugify,55000.0,55801.0,https://anaconda.org/conda-forge/awesome-slugify,2019-06-28 21:27:11.187,48060.0,3.0,
601,pydal,A pure Python Database Abstraction Layer.,ORM,,https://github.com/web2py/pydal,True,18,web2py/pydal/,https://github.com/web2py/pydal,2014-12-05 20:51:28.000,2021-04-17 18:50:40.000,2021-04-17 18:50:23.000,116.0,360.0,6747.0,,134.0,152.0,BSD-3-Clause,,,conda-forge/,2020-03-21 18:13:47.000,20200321.1,29.0,174.0,174.0,,,,https://anaconda.org/conda-forge/,,,3.0,
602,manhole,Debugging UNIX socket connections and present the stacktraces for all threads and an interactive prompt.,Debugging Tools,,https://github.com/ionelmc/python-manhole,True,18,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,2013-06-26 21:49:34.000,2021-04-08 20:15:04.000,2021-04-08 17:55:02.000,15.0,311.0,484.0,10.0,5.0,15.0,BSD-2-Clause,,python-manhole,conda-forge/python-manhole,2021-03-24 19:56:29.000,1.7.0,14.0,67.0,67.0,https://pypi.org/project/python-manhole,8.0,8.0,https://anaconda.org/conda-forge/python-manhole,,,3.0,
603,copier,A library and command-line utility for rendering projects templates.,Command-line Tools,,https://github.com/copier-org/copier,True,18,pykong/copier,https://github.com/copier-org/copier,2011-11-01 19:22:44.000,2021-04-23 16:45:26.000,2021-04-23 16:45:25.000,28.0,306.0,667.0,15.0,37.0,149.0,MIT,copier-org/copier,copier,conda-forge/copier,2020-08-17 07:34:17.000,5.1.0,31.0,,,https://pypi.org/project/copier,3523.0,3523.0,https://anaconda.org/conda-forge/copier,,,3.0,
604,TimeSide,Open web audio processing framework.,Audio,,https://github.com/Parisson/TimeSide,True,18,Parisson/TimeSide,https://github.com/Parisson/TimeSide,2011-11-21 21:48:08.000,2021-04-20 13:54:07.000,2021-04-20 09:23:55.000,51.0,301.0,3418.0,19.0,47.0,149.0,AGPL-3.0,,TimeSide,conda-forge/TimeSide,2020-10-13 12:20:46.000,1.0.0a,5.0,12.0,12.0,https://pypi.org/project/TimeSide,316.0,316.0,https://anaconda.org/conda-forge/TimeSide,,,3.0,
605,setoolkit,A toolkit for social engineering.,Penetration Testing,,https://github.com/trustedsec/social-engineer-toolkit,True,17,trustedsec/social-engineer-toolkit,https://github.com/trustedsec/social-engineer-toolkit,2012-12-31 22:01:33.000,2021-04-22 16:20:17.000,2021-04-22 16:20:17.000,1874.0,6404.0,15789.0,77.0,142.0,595.0,,,social-engineer-toolkit,conda-forge/social-engineer-toolkit,,,,,,https://pypi.org/project/social-engineer-toolkit,,,https://anaconda.org/conda-forge/social-engineer-toolkit,,,3.0,
606,percol,Adds flavor of interactive selection to the traditional pipe concept on UNIX.,Command-line Tools,,https://github.com/mooz/percol,True,17,mooz/percol,https://github.com/mooz/percol,2011-02-27 17:08:29.000,2020-03-25 17:18:22.000,2019-07-23 23:48:07.000,139.0,3019.0,409.0,36.0,37.0,28.0,,,percol,conda-forge/percol,2015-03-18 06:07:52.000,0.1.0,1.0,27.0,27.0,https://pypi.org/project/percol,614.0,614.0,https://anaconda.org/conda-forge/percol,,,3.0,
607,pyflame,A ptracing profiler For Python.,Debugging Tools,,https://github.com/uber-archive/pyflame,True,17,uber/pyflame,https://github.com/uber-archive/pyflame,2016-08-09 18:35:37.000,2020-10-09 03:40:19.539,2019-12-03 07:08:22.000,215.0,2898.0,299.0,22.0,24.0,53.0,Apache-2.0,uber-archive/pyflame,pyflame,conda-forge/pyflame,,,1.0,,,https://pypi.org/project/pyflame,,442.0,https://anaconda.org/conda-forge/pyflame,2020-10-09 03:40:19.539,13714.0,3.0,
608,zeroRPC,zerorpc is a flexible RPC implementation based on [ZeroMQ](http://zeromq.org/) and [MessagePack](http://msgpack.org/).,RPC Servers,,https://github.com/0rpc/zerorpc-python,True,17,0rpc/zerorpc-python,https://github.com/0rpc/zerorpc-python,2012-02-24 22:15:23.000,2020-05-27 01:26:31.000,2020-05-27 01:26:30.000,345.0,2769.0,251.0,36.0,47.0,106.0,,,zerorpc-python,conda-forge/zerorpc-python,,,,439.0,439.0,https://pypi.org/project/zerorpc-python,,,https://anaconda.org/conda-forge/zerorpc-python,,,1.0,
609,kube-shell,An integrated shell for working with the Kubernetes CLI.,Command-line Tools,,https://github.com/cloudnativelabs/kube-shell,True,17,cloudnativelabs/kube-shell,https://github.com/cloudnativelabs/kube-shell,2017-06-15 05:30:19.000,2020-08-02 04:20:05.000,2018-09-19 08:36:55.000,146.0,1863.0,76.0,6.0,56.0,12.0,Apache-2.0,,kube-shell,conda-forge/kube-shell,2017-07-11 17:37:14.000,0.0.21,1.0,11.0,11.0,https://pypi.org/project/kube-shell,647.0,657.0,https://anaconda.org/conda-forge/kube-shell,,,3.0,465.0
610,delegator.py,[Subprocesses](https://docs.python.org/3/library/subprocess.html) for Humans 2.0.,Processes,,https://github.com/amitt001/delegator.py,True,17,amitt001/delegator.py,https://github.com/amitt001/delegator.py,2017-01-14 23:33:04.000,2020-05-20 04:03:36.000,2019-05-06 12:33:23.000,76.0,1544.0,118.0,23.0,8.0,37.0,MIT,,delegator.py,conda-forge/delegator.py,,,,,,https://pypi.org/project/delegator.py,27049.0,27049.0,https://anaconda.org/conda-forge/delegator.py,,,3.0,
611,Levenshtein,Fast computation of Levenshtein distance and string similarity.,Text Processing,,https://github.com/ztane/python-Levenshtein,True,17,ztane/python-Levenshtein/,https://github.com/ztane/python-Levenshtein,2013-11-29 13:40:48.000,2021-04-23 11:27:50.000,2021-02-01 13:02:11.000,128.0,965.0,36.0,,41.0,11.0,GPL-2.0,,,conda-forge/,,,,7673.0,7673.0,,,,https://anaconda.org/conda-forge/,,,3.0,
612,CyToolz,Cython implementation of `Toolz`: High performance functional utilities.,Functional Programming,,https://github.com/pytoolz/cytoolz,True,17,pytoolz/cytoolz/,https://github.com/pytoolz/cytoolz,2014-04-04 23:24:04.000,2021-01-15 06:03:20.000,2021-01-13 20:36:38.000,58.0,773.0,302.0,,20.0,40.0,,,,conda-forge/,,,,25381.0,25381.0,,,,https://anaconda.org/conda-forge/,,,3.0,
613,ObsPy,A Python toolbox for seismology.,Science,,https://github.com/obspy/obspy,True,17,obspy/obspy/wiki/,https://github.com/obspy/obspy,2012-09-08 19:17:46.000,2021-04-23 17:41:44.000,2021-04-23 17:41:39.000,428.0,771.0,14089.0,,273.0,1210.0,,obspy/obspy,,conda-forge/,2020-06-29 16:31:11.000,1.2.2,20.0,,,,,70.0,https://anaconda.org/conda-forge/,,,3.0,6592.0
614,mixer,"Another fixtures replacement. Supports Django, Flask, SQLAlchemy, Peewee and etc.",Testing,,https://github.com/klen/mixer,True,17,klen/mixer,https://github.com/klen/mixer,2013-05-19 13:49:50.000,2021-03-01 11:33:35.000,2021-01-11 12:31:21.000,86.0,749.0,841.0,39.0,28.0,47.0,,,mixer,conda-forge/mixer,,,,,,https://pypi.org/project/mixer,76178.0,76178.0,https://anaconda.org/conda-forge/mixer,,,3.0,
615,scoop,Scalable Concurrent Operations in Python.,Concurrency and Parallelism,,https://github.com/soravux/scoop,True,17,soravux/scoop,https://github.com/soravux/scoop,2015-03-22 18:25:14.000,2020-04-21 16:42:43.000,2019-12-07 17:03:47.000,77.0,500.0,1006.0,18.0,32.0,40.0,LGPL-3.0,,scoop,conda-forge/scoop,,,,178.0,178.0,https://pypi.org/project/scoop,1961.0,1961.0,https://anaconda.org/conda-forge/scoop,,,1.0,
