,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending
548,pycco,The literate-programming-style documentation generator.,Documentation,,https://github.com/pycco-docs/pycco,True,20,pycco-docs/pycco,https://github.com/pycco-docs/pycco,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,138.0,807.0,36.0,29.0,28.0,222.0,,,pycco,conda-forge/pycco,2018-07-25 01:35:11,0.6.0,,1235.0,4.0,270.0,270.0,https://pypi.org/project/pycco,1235.0,https://anaconda.org/conda-forge/pycco,,,3.0,
549,geojson,Python bindings and utilities for GeoJSON.,Geolocation,,https://github.com/jazzband/geojson,True,20,frewsxcv/python-geojson,https://github.com/jazzband/geojson,2011-07-01 20:39:48.000,2022-11-13 22:24:47.000,2022-11-13 10:39:21,99.0,759.0,50.0,22.0,64.0,463.0,BSD-3-Clause,jazzband/geojson,python-geojson,conda-forge/python-geojson,,,,,,10702.0,10702.0,https://pypi.org/project/python-geojson,,https://anaconda.org/conda-forge/python-geojson,,,3.0,
550,moment,A Python library for dealing with dates/times. Inspired by [Moment.js](http://momentjs.com/).,Date and Time,,https://github.com/zachwill/moment,True,20,zachwill/moment,https://github.com/zachwill/moment,2012-12-19 01:00:31.000,2020-11-27 22:38:13.000,2020-11-27 22:36:41,41.0,709.0,4.0,3.0,37.0,150.0,,,moment,conda-forge/moment,,,,64683.0,3.0,730.0,730.0,https://pypi.org/project/moment,64518.0,https://anaconda.org/conda-forge/moment,2019-01-31 05:56:48.613,10104.0,3.0,
551,devpi,PyPI server and packaging/testing/release tool.,Package Repositories,,https://github.com/devpi/devpi,True,20,devpi/devpi,https://github.com/devpi/devpi,2017-03-31 06:51:39.000,2022-12-15 12:41:32.000,2022-12-15 11:42:16,108.0,623.0,90.0,74.0,641.0,3241.0,,,devpi,conda-forge/devpi,,,,2413.0,,197.0,197.0,https://pypi.org/project/devpi,2413.0,https://anaconda.org/conda-forge/devpi,,,1.0,
552,httmock,A mocking library for requests for Python 2.6+ and 3.2+.,Testing,,https://github.com/patrys/httmock,True,20,patrys/httmock,https://github.com/patrys/httmock,2013-03-19 23:35:33.000,2022-01-10 13:37:58.000,2020-10-28 12:00:08,48.0,449.0,29.0,11.0,15.0,102.0,,,httmock,conda-forge/httmock,,,,311615.0,1.0,1846.0,1846.0,https://pypi.org/project/httmock,311502.0,https://anaconda.org/conda-forge/httmock,2017-10-23 18:51:33.004,7035.0,3.0,
553,Deform,Python HTML form generation library influenced by the formish form generation library.,Forms,,https://github.com/Pylons/deform,True,20,Pylons/deform,https://github.com/Pylons/deform,2011-02-16 06:29:46.000,2022-07-15 09:49:12.000,2022-07-15 09:49:12,158.0,390.0,101.0,45.0,135.0,,,,deform,conda-forge/deform,2020-12-15 23:27:03,2.0.15,,8629.0,7.0,750.0,750.0,https://pypi.org/project/deform,8629.0,https://anaconda.org/conda-forge/deform,,,3.0,
554,unicode-slugify,A slugifier that generates unicode slugs with Django as a dependency.,Text Processing,,https://github.com/mozilla/unicode-slugify,True,20,mozilla/unicode-slugify,https://github.com/mozilla/unicode-slugify,2011-03-24 23:08:09.000,2021-10-22 20:06:17.000,2021-10-22 20:06:17,47.0,315.0,14.0,10.0,8.0,44.0,BSD-3-Clause,,unicode-slugify,conda-forge/unicode-slugify,,,,34582.0,,2049.0,2049.0,https://pypi.org/project/unicode-slugify,34582.0,https://anaconda.org/conda-forge/unicode-slugify,,,3.0,
555,mailer,High-performance extensible mail delivery framework.,Email,,https://github.com/marrow/mailer,True,20,marrow/mailer,https://github.com/marrow/mailer,2011-03-13 05:21:26.000,2022-12-01 17:44:12.000,2022-07-15 11:36:50,55.0,253.0,20.0,24.0,48.0,295.0,MIT,,mailer,conda-forge/mailer,2019-09-16 00:20:27,4.0.3,134.0,76652.0,2.0,,,https://pypi.org/project/mailer,75589.0,https://anaconda.org/conda-forge/mailer,2021-07-01 11:13:17.243,54186.0,3.0,
556,mocket,A socket mock framework with gevent/asyncio/SSL support.,Testing,,https://github.com/mindflayer/python-mocket,True,20,mindflayer/python-mocket,https://github.com/mindflayer/python-mocket,2013-04-30 07:44:28.000,2022-12-13 16:41:44.000,2022-12-12 14:19:36,40.0,249.0,24.0,,60.0,492.0,BSD-3-Clause,,python-mocket,conda-forge/python-mocket,2022-12-03 22:44:01,3.10.9,,,67.0,72.0,72.0,https://pypi.org/project/python-mocket,,https://anaconda.org/conda-forge/python-mocket,,,3.0,
557,money,`Money` class with optional CLDR-backed locale-aware formatting and an extensible currency exchange.,E-commerce,,https://github.com/carlospalol/money,True,20,carlospalol/money,https://github.com/carlospalol/money,2013-11-16 06:03:45.000,2020-02-01 01:44:44.000,2016-09-04 23:30:40,27.0,212.0,4.0,7.0,16.0,158.0,MIT,,money,conda-forge/money,,,,50067.0,,264.0,264.0,https://pypi.org/project/money,50067.0,https://anaconda.org/conda-forge/money,,,3.0,
558,PyICU,A wrapper of International Components for Unicode C++ library ([ICU](http://site.icu-project.org/)).,Internationalization,,https://github.com/ovalhub/pyicu,True,20,ovalhub/pyicu,https://github.com/ovalhub/pyicu,2015-04-16 01:00:41.000,2022-04-26 10:52:17.293,2021-04-08 22:52:58,52.0,128.0,18.0,,103.0,282.0,,,pyicu,conda-forge/pyicu,,,,262905.0,6.0,2872.0,2872.0,https://pypi.org/project/pyicu,260668.0,https://anaconda.org/conda-forge/pyicu,2022-04-26 10:52:17.293,123079.0,1.0,
559,YouCompleteMe,Includes [Jedi](https://github.com/davidhalter/jedi)-based completion engine for Python.,Editor Plugins and IDEs,,https://github.com/ycm-core/YouCompleteMe,True,19,Valloric/YouCompleteMe,https://github.com/ycm-core/YouCompleteMe,2012-04-16 03:12:14.000,2022-12-14 22:30:50.000,2022-12-14 22:30:13,2673.0,24455.0,183.0,3.0,3150.0,3036.0,GPL-3.0,ycm-core/YouCompleteMe,YouCompleteMe,conda-forge/YouCompleteMe,,,,,,,,https://pypi.org/project/YouCompleteMe,,https://anaconda.org/conda-forge/YouCompleteMe,,,3.0,
560,Kornia,Open Source Differentiable Computer Vision Library for PyTorch.,Computer Vision,,https://github.com/kornia/kornia,True,19,kornia/kornia/,https://github.com/kornia/kornia,2018-08-22 10:31:37.000,2022-12-15 13:02:27.000,2022-12-15 07:43:14,735.0,7508.0,,193.0,481.0,2259.0,Apache-2.0,,,conda-forge/,2022-10-13 09:21:21,0.6.8,480.0,9.0,31.0,,,,,https://anaconda.org/conda-forge/,,,3.0,
561,spotlight,Deep recommender models using PyTorch.,Recommender Systems,,https://github.com/maciejkula/spotlight,True,19,maciejkula/spotlight,https://github.com/maciejkula/spotlight,2017-06-25 18:52:19.000,2022-12-14 17:43:34.000,2020-02-09 21:03:48,401.0,2808.0,11.0,62.0,48.0,299.0,MIT,,spotlight,conda-forge/spotlight,2019-09-08 10:19:53,0.1.6,,595.0,7.0,,,https://pypi.org/project/spotlight,595.0,https://anaconda.org/conda-forge/spotlight,,,3.0,
562,bpython,A fancy interface to the Python interpreter.,Interactive Interpreter,,https://github.com/bpython/bpython,True,19,bpython/bpython,https://github.com/bpython/bpython,2014-07-04 22:26:05.000,2022-12-08 08:00:08.330,2022-12-03 20:22:12,209.0,2220.0,128.0,128.0,641.0,,,,bpython,conda-forge/bpython,2022-08-30 07:58:45,0.23-release,,75799.0,17.0,,,https://pypi.org/project/bpython,74192.0,https://anaconda.org/conda-forge/bpython,2022-12-08 08:00:08.330,54659.0,3.0,
563,kube-shell,An integrated shell for working with the Kubernetes CLI.,Command-line Tools,,https://github.com/cloudnativelabs/kube-shell,True,19,cloudnativelabs/kube-shell,https://github.com/cloudnativelabs/kube-shell,2017-06-15 05:30:19.000,2022-11-02 12:34:48.000,2018-09-19 08:36:55,166.0,2202.0,6.0,57.0,12.0,76.0,Apache-2.0,,kube-shell,conda-forge/kube-shell,2017-07-11 17:37:14,0.0.21,644.0,354.0,1.0,14.0,14.0,https://pypi.org/project/kube-shell,345.0,https://anaconda.org/conda-forge/kube-shell,,,3.0,
564,delorean,A library for clearing up the inconvenient truths that arise dealing with datetimes.,Date and Time,,https://github.com/myusuf3/delorean,True,19,myusuf3/delorean/,https://github.com/myusuf3/delorean,2011-09-20 03:46:19.000,2022-07-12 08:04:37.000,2022-06-28 23:50:57,127.0,1836.0,,26.0,37.0,374.0,MIT,,,conda-forge/,2018-02-07 21:21:40,1.0.0,,,10.0,850.0,850.0,,,https://anaconda.org/conda-forge/,,,3.0,
565,bashplotlib,Making basic plots in the terminal.,Command-line Interface Development,,https://github.com/glamp/bashplotlib,True,19,glamp/bashplotlib,https://github.com/glamp/bashplotlib,2012-12-13 04:01:10.000,2022-04-29 19:18:16.000,2021-03-31 19:40:59,84.0,1687.0,20.0,18.0,11.0,210.0,MIT,,bashplotlib,conda-forge/bashplotlib,,,,4584.0,1.0,158.0,158.0,https://pypi.org/project/bashplotlib,4508.0,https://anaconda.org/conda-forge/bashplotlib,2018-09-08 10:27:10.095,3924.0,3.0,
566,Optimus,Agile Data Science Workflows made easy with PySpark.,Data Analysis,,https://github.com/hi-primus/optimus,True,19,ironmussa/Optimus,https://github.com/hi-primus/optimus,2017-07-13 02:31:18.000,2022-12-09 23:18:39.000,2022-10-17 20:24:01,216.0,1323.0,24.0,9.0,206.0,1.0,Apache-2.0,hi-primus/optimus,Optimus,conda-forge/Optimus,2020-07-19 03:05:40,2.2.32,,15330.0,86.0,,,https://pypi.org/project/Optimus,15330.0,https://anaconda.org/conda-forge/Optimus,,,3.0,
567,mrq,A distributed worker task queue in Python using Redis & gevent.,Task Queues,,https://github.com/pricingassistant/mrq,True,19,pricingassistant/mrq,https://github.com/pricingassistant/mrq,2014-02-13 09:32:40.000,2022-07-23 21:52:33.000,2020-12-13 18:58:15,112.0,871.0,40.0,52.0,119.0,709.0,MIT,,mrq,conda-forge/mrq,2018-08-31 13:59:56,0.9.10,,268.0,5.0,29.0,29.0,https://pypi.org/project/mrq,268.0,https://anaconda.org/conda-forge/mrq,,,3.0,
568,matchering,A library for automated reference audio mastering.,Audio,,https://github.com/sergree/matchering,True,19,sergree/matchering,https://github.com/sergree/matchering,2018-09-28 19:21:01.000,2022-12-03 21:09:50.000,2022-12-03 21:09:48,100.0,758.0,3.0,12.0,26.0,358.0,GPL-3.0,,matchering,conda-forge/matchering,2022-10-19 08:31:45,2.0.6,,635.0,7.0,12.0,12.0,https://pypi.org/project/matchering,635.0,https://anaconda.org/conda-forge/matchering,,,3.0,
569,python-hunter,A flexible code tracing toolkit.,Debugging Tools,,https://github.com/ionelmc/python-hunter,True,19,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,2015-03-16 18:03:16.000,2022-10-29 23:23:45.000,2022-10-29 23:23:34,40.0,705.0,9.0,39.0,52.0,1055.0,BSD-2-Clause,,python-hunter,conda-forge/python-hunter,2022-09-11 00:45:22,3.3.5,,16.0,51.0,107.0,107.0,https://pypi.org/project/python-hunter,16.0,https://anaconda.org/conda-forge/python-hunter,,,3.0,
570,python-nameparser,Parsing human names into their individual components.,Text Processing,,https://github.com/derek73/python-nameparser,True,19,derek73/python-nameparser,https://github.com/derek73/python-nameparser,2014-04-02 03:31:21.000,2022-11-14 03:04:45.000,2022-11-14 02:59:30,92.0,573.0,22.0,21.0,83.0,402.0,,,python-nameparser,conda-forge/python-nameparser,2022-11-14 03:04:45,1.1.2.1,,,36.0,967.0,967.0,https://pypi.org/project/python-nameparser,,https://anaconda.org/conda-forge/python-nameparser,,,3.0,
571,scoop,Scalable Concurrent Operations in Python.,Concurrency and Parallelism,,https://github.com/soravux/scoop,True,19,soravux/scoop,https://github.com/soravux/scoop,2015-03-22 18:25:14.000,2022-08-14 23:39:54.000,2022-08-14 23:39:50,85.0,571.0,24.0,32.0,41.0,1022.0,LGPL-3.0,,scoop,conda-forge/scoop,,,,1452.0,,284.0,284.0,https://pypi.org/project/scoop,1452.0,https://anaconda.org/conda-forge/scoop,,,1.0,
572,Unipath,An object-oriented approach to file/directory operations.,Files,,https://github.com/mikeorr/Unipath,True,19,mikeorr/Unipath,https://github.com/mikeorr/Unipath,2013-01-28 04:38:28.000,2022-01-11 09:35:44.000,2015-02-14 18:30:08,39.0,506.0,6.0,7.0,10.0,49.0,,,Unipath,conda-forge/Unipath,,,,52091.0,,8232.0,8232.0,https://pypi.org/project/Unipath,52091.0,https://anaconda.org/conda-forge/Unipath,,,3.0,
573,awesome-slugify,A Python slugify library that can preserve unicode.,Text Processing,,https://github.com/voronind/awesome-slugify,True,19,dimka665/awesome-slugify,https://github.com/voronind/awesome-slugify,2013-10-19 02:58:27.000,2020-04-17 14:24:23.000,2017-01-20 20:45:25,41.0,470.0,11.0,13.0,11.0,96.0,,voronind/awesome-slugify,awesome-slugify,conda-forge/awesome-slugify,2014-04-08 01:58:27,1.4,,73610.0,1.0,3134.0,3134.0,https://pypi.org/project/awesome-slugify,72814.0,https://anaconda.org/conda-forge/awesome-slugify,2019-06-28 21:27:11.187,63746.0,3.0,
574,pydal,A pure Python Database Abstraction Layer.,ORM,,https://github.com/web2py/pydal,True,19,web2py/pydal/,https://github.com/web2py/pydal,2014-12-05 20:51:28.000,2022-11-21 01:56:04.000,2022-11-21 01:55:56,128.0,440.0,,138.0,171.0,6802.0,BSD-3-Clause,,,conda-forge/,2020-03-21 18:13:47,20200321.1,,,29.0,248.0,248.0,,,https://anaconda.org/conda-forge/,,,3.0,
575,audioread,Cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding.,Audio,,https://github.com/beetbox/audioread,True,19,beetbox/audioread,https://github.com/beetbox/audioread,2011-11-08 19:53:18.000,2022-11-18 23:21:26.000,2022-11-18 23:21:14,97.0,417.0,23.0,31.0,51.0,,MIT,,audioread,conda-forge/audioread,,,,1254927.0,6.0,,,https://pypi.org/project/audioread,1247786.0,https://anaconda.org/conda-forge/audioread,2022-10-29 09:59:12.158,549871.0,3.0,
576,wifi,A Python library and command line tool for working with WiFi on Linux.,Hardware,,https://github.com/rockymeza/wifi,True,19,rockymeza/wifi,https://github.com/rockymeza/wifi,2012-10-12 04:14:06.000,2020-03-28 10:55:42.000,2017-03-20 02:06:55,143.0,288.0,13.0,33.0,31.0,142.0,BSD-2-Clause,,wifi,conda-forge/wifi,,,,8668.0,,438.0,438.0,https://pypi.org/project/wifi,8668.0,https://anaconda.org/conda-forge/wifi,,,3.0,
577,pagan,Retro identicon (Avatar) generation based on input string and hash.,Image Processing,,https://github.com/daboth/pagan,True,19,daboth/pagan,https://github.com/daboth/pagan,2014-11-30 12:13:28.000,2022-11-30 21:35:49.000,2022-11-30 21:35:32,42.0,279.0,11.0,4.0,4.0,72.0,GPL-2.0,,pagan,conda-forge/pagan,2022-11-30 21:36:12,0.4.4,,177.0,3.0,61.0,61.0,https://pypi.org/project/pagan,177.0,https://anaconda.org/conda-forge/pagan,,,3.0,
578,queries,A wrapper of the psycopg2 library for interacting with PostgreSQL.,Database Drivers,,https://github.com/gmr/queries,True,19,gmr/queries,https://github.com/gmr/queries,2012-08-24 16:12:55.000,2021-11-16 15:05:15.000,2021-11-16 15:02:24,32.0,251.0,12.0,4.0,14.0,337.0,BSD-3-Clause,,queries,conda-forge/queries,2018-01-29 19:13:34,2.0.0,,4872.0,1.0,115.0,115.0,https://pypi.org/project/queries,4872.0,https://anaconda.org/conda-forge/queries,,,3.0,
579,setoolkit,A toolkit for social engineering.,Penetration Testing,,https://github.com/trustedsec/social-engineer-toolkit,True,18,trustedsec/social-engineer-toolkit,https://github.com/trustedsec/social-engineer-toolkit,2012-12-31 22:01:33.000,2022-11-21 03:44:34.000,2022-01-26 01:58:47,2279.0,8320.0,85.0,219.0,609.0,15809.0,,,social-engineer-toolkit,conda-forge/social-engineer-toolkit,,,,,,,,https://pypi.org/project/social-engineer-toolkit,,https://anaconda.org/conda-forge/social-engineer-toolkit,,,3.0,
580,python-prompt-toolkit,A library for building powerful interactive command lines.,Command-line Interface Development,,https://github.com/prompt-toolkit/python-prompt-toolkit,True,18,jonathanslenders/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,2014-01-25 22:12:08.000,2022-12-10 14:32:32.000,2022-12-06 22:35:54,636.0,8058.0,211.0,473.0,536.0,2668.0,BSD-3-Clause,prompt-toolkit/python-prompt-toolkit,python-prompt-toolkit,conda-forge/python-prompt-toolkit,,,,,,,,https://pypi.org/project/python-prompt-toolkit,,https://anaconda.org/conda-forge/python-prompt-toolkit,,,3.0,
581,dejavu,Audio fingerprinting and recognition.,Audio,,https://github.com/worldveil/dejavu,True,18,worldveil/dejavu,https://github.com/worldveil/dejavu,2013-11-19 02:50:35.000,2022-07-02 09:54:39.000,2020-06-03 05:58:03,1287.0,5952.0,23.0,90.0,130.0,146.0,MIT,,dejavu,conda-forge/dejavu,,,,102.0,,25.0,25.0,https://pypi.org/project/dejavu,102.0,https://anaconda.org/conda-forge/dejavu,,,3.0,
582,saws,A Supercharged [aws-cli](https://github.com/aws/aws-cli).,Command-line Tools,,https://github.com/donnemartin/saws,True,18,donnemartin/saws,https://github.com/donnemartin/saws,2015-08-24 10:21:15.000,2022-01-15 15:19:33.000,2022-01-15 02:58:14,276.0,5044.0,8.0,31.0,62.0,1037.0,,,saws,conda-forge/saws,2017-04-09 03:32:28,0.4.2,,974.0,8.0,38.0,38.0,https://pypi.org/project/saws,437.0,https://anaconda.org/conda-forge/saws,2020-03-16 18:22:11.115,22585.0,3.0,
583,Stream Framework,Building news feed and notification systems using Cassandra and Redis.,News Feed,,https://github.com/tschellenbach/Stream-Framework,True,18,tschellenbach/Stream-Framework,https://github.com/tschellenbach/Stream-Framework,2012-08-08 13:11:08.000,2022-10-19 20:03:28.000,2020-07-15 12:01:04,534.0,4661.0,26.0,65.0,119.0,1508.0,,,Stream-Framework,conda-forge/Stream-Framework,,,,1371.0,,,,https://pypi.org/project/Stream-Framework,1371.0,https://anaconda.org/conda-forge/Stream-Framework,,,3.0,
584,pytype,Pytype checks and infers types for Python code - without requiring type annotations.,Code Analysis,,https://github.com/google/pytype,True,18,google/pytype,https://github.com/google/pytype,2015-03-18 20:52:08.000,2022-12-14 01:18:31.000,2022-12-14 01:18:28,242.0,4010.0,87.0,107.0,461.0,,,,pytype,conda-forge/pytype,,,,440775.0,55.0,,,https://pypi.org/project/pytype,436354.0,https://anaconda.org/conda-forge/pytype,2022-12-10 06:26:12.957,137055.0,3.0,
585,line_profiler,Line-by-line profiling.,Debugging Tools,,https://github.com/rkern/line_profiler,True,18,rkern/line_profiler,https://github.com/rkern/line_profiler,2014-08-31 11:45:05.000,2022-12-09 23:55:22.319,2019-04-23 20:54:43,247.0,3600.0,14.0,50.0,87.0,102.0,,,line_profiler,conda-forge/line_profiler,,,,302813.0,11.0,,,https://pypi.org/project/line_profiler,299040.0,https://anaconda.org/conda-forge/line_profiler,2022-12-09 23:55:22.319,298070.0,3.0,
586,coala,Language independent and easily extendable code analysis application.,Code Analysis,,https://github.com/coala/coala,True,18,coala/coala/,https://github.com/coala/coala,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,1306.0,3405.0,,658.0,2371.0,4487.0,AGPL-3.0,,,conda-forge/,2017-05-22 15:58:37,0.11.0,152.0,1.0,17.0,10.0,10.0,,,https://anaconda.org/conda-forge/,,,3.0,
587,fn.py,Functional programming in Python: implementation of missing features to enjoy FP.,Functional Programming,,https://github.com/kachayev/fn.py,True,18,kachayev/fn.py,https://github.com/kachayev/fn.py,2013-01-13 15:06:02.000,2022-08-30 14:08:21.000,2014-10-13 16:51:28,181.0,3253.0,18.0,23.0,25.0,241.0,,,fn.py,conda-forge/fn.py,,,,426.0,,444.0,444.0,https://pypi.org/project/fn.py,426.0,https://anaconda.org/conda-forge/fn.py,,,3.0,
588,percol,Adds flavor of interactive selection to the traditional pipe concept on UNIX.,Command-line Tools,,https://github.com/mooz/percol,True,18,mooz/percol,https://github.com/mooz/percol,2011-02-27 17:08:29.000,2022-03-30 16:01:27.000,2019-07-23 23:48:07,142.0,3157.0,36.0,36.0,29.0,409.0,,,percol,conda-forge/percol,2015-03-18 06:07:52,0.1.0,,2097.0,1.0,32.0,32.0,https://pypi.org/project/percol,2097.0,https://anaconda.org/conda-forge/percol,,,3.0,
589,PTVS,Python Tools for Visual Studio.,Editor Plugins and IDEs,,https://github.com/microsoft/PTVS,True,18,Microsoft/PTVS,https://github.com/microsoft/PTVS,2015-03-18 22:30:53.000,2022-12-02 21:03:27.000,2022-12-02 21:03:27,662.0,2439.0,81.0,110.0,4305.0,,Apache-2.0,,PTVS,conda-forge/PTVS,2017-01-24 17:59:47,2.2.6,33106.0,363.0,34.0,,,https://pypi.org/project/PTVS,,https://anaconda.org/conda-forge/PTVS,,,3.0,
590,python-readability,Fast Python port of arc90's readability tool.,Web Content Extracting,,https://github.com/buriy/python-readability,True,18,buriy/python-readability,https://github.com/buriy/python-readability,2011-05-02 18:51:48.000,2022-12-09 07:56:03.000,2022-12-09 07:56:03,336.0,2186.0,39.0,33.0,65.0,229.0,Apache-2.0,,python-readability,conda-forge/python-readability,2020-07-04 01:05:38,0.8.1,,,8.0,,,https://pypi.org/project/python-readability,,https://anaconda.org/conda-forge/python-readability,,,3.0,
591,fake2db,Fake database generator.,Testing,,https://github.com/emirozer/fake2db,True,18,emirozer/fake2db,https://github.com/emirozer/fake2db,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00,115.0,2157.0,18.0,7.0,15.0,242.0,GPL-2.0,,fake2db,conda-forge/fake2db,2019-03-09 13:53:12,1.0.0,,212.0,2.0,21.0,21.0,https://pypi.org/project/fake2db,212.0,https://anaconda.org/conda-forge/fake2db,,,3.0,
592,PyFilesystem2,Python's filesystem abstraction layer.,Files,,https://github.com/PyFilesystem/pyfilesystem2,True,18,pyfilesystem/pyfilesystem2,https://github.com/PyFilesystem/pyfilesystem2,2016-10-14 15:05:27.000,2022-12-09 20:36:02.000,2022-10-18 10:59:07,158.0,1785.0,47.0,73.0,268.0,785.0,MIT,,pyfilesystem2,conda-forge/pyfilesystem2,2022-05-02 09:26:12,2.4.16,,,50.0,,,https://pypi.org/project/pyfilesystem2,,https://anaconda.org/conda-forge/pyfilesystem2,,,3.0,
593,PyPattyrn,A simple yet effective library for implementing common design patterns.,Algorithms and Design Patterns,,https://github.com/tylerlaberge/PyPattyrn,True,18,tylerlaberge/PyPattyrn,https://github.com/tylerlaberge/PyPattyrn,2016-07-17 22:09:31.000,2022-07-02 08:28:47.000,2020-02-09 19:26:00,127.0,1718.0,4.0,,40.0,103.0,MIT,,PyPattyrn,conda-forge/PyPattyrn,2016-09-11 02:13:18,1.2,,1388.0,3.0,28.0,28.0,https://pypi.org/project/PyPattyrn,1388.0,https://anaconda.org/conda-forge/PyPattyrn,,,3.0,
594,delegator.py,[Subprocesses](https://docs.python.org/3/library/subprocess.html) for Humans 2.0.,Processes,,https://github.com/amitt001/delegator.py,True,18,amitt001/delegator.py,https://github.com/amitt001/delegator.py,2017-01-14 23:33:04.000,2022-12-01 23:31:42.000,2019-05-06 12:33:23,87.0,1628.0,23.0,8.0,37.0,118.0,MIT,,delegator.py,conda-forge/delegator.py,,,,30612.0,,,,https://pypi.org/project/delegator.py,30612.0,https://anaconda.org/conda-forge/delegator.py,,,3.0,
595,pyannotate,Auto-generate PEP-484 annotations.,Code Analysis,,https://github.com/dropbox/pyannotate,True,18,dropbox/pyannotate,https://github.com/dropbox/pyannotate,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,56.0,1361.0,17.0,26.0,33.0,95.0,Apache-2.0,,pyannotate,conda-forge/pyannotate,,,,5644.0,,89.0,89.0,https://pypi.org/project/pyannotate,5644.0,https://anaconda.org/conda-forge/pyannotate,,,3.0,
596,cuisine,Chef-like functionality for Fabric.,DevOps Tools,,https://github.com/sebastien/cuisine,True,18,sebastien/cuisine,https://github.com/sebastien/cuisine,2011-02-28 20:26:37.000,2022-01-11 21:34:16.000,2018-02-27 14:58:26,158.0,1251.0,57.0,26.0,80.0,424.0,,,cuisine,conda-forge/cuisine,,,,1056.0,,167.0,167.0,https://pypi.org/project/cuisine,1056.0,https://anaconda.org/conda-forge/cuisine,,,3.0,
597,fastFM,A library for Factorization Machines.,Recommender Systems,,https://github.com/ibayer/fastFM,True,18,ibayer/fastFM,https://github.com/ibayer/fastFM,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000,2021-03-24 12:22:31,198.0,1013.0,20.0,47.0,60.0,297.0,,,fastFM,conda-forge/fastFM,2017-11-22 16:13:16,0.2.11,458.0,453.0,10.0,101.0,101.0,https://pypi.org/project/fastFM,449.0,https://anaconda.org/conda-forge/fastFM,,,3.0,
598,ObsPy,A Python toolbox for seismology.,Science,,https://github.com/obspy/obspy,True,18,obspy/obspy/wiki/,https://github.com/obspy/obspy,2012-09-08 19:17:46.000,2022-12-15 08:30:50.000,2022-12-09 16:33:41,494.0,975.0,,162.0,1496.0,15045.0,,obspy/obspy,,conda-forge/,2022-11-21 14:02:51,1.4.0,6751.0,59.0,23.0,,,,,https://anaconda.org/conda-forge/,,,3.0,
599,model_mommy,Creating random fixtures for testing in Django.,Testing,,https://github.com/berinhard/model_mommy,True,18,vandersonmota/model_mommy,https://github.com/berinhard/model_mommy,2011-01-09 18:05:24.000,2019-10-21 22:05:37.000,2019-10-21 22:05:19,143.0,917.0,103.0,,185.0,937.0,,berinhard/model_mommy,model_mommy,conda-forge/model_mommy,2018-04-28 19:45:00,1.5.1,,68603.0,2.0,,,https://pypi.org/project/model_mommy,68603.0,https://anaconda.org/conda-forge/model_mommy,,,3.0,
600,Kotti,"A high-level, Pythonic web application framework built on Pyramid.",CMS,,https://github.com/Kotti/Kotti,True,18,Kotti/Kotti,https://github.com/Kotti/Kotti,2011-01-28 15:42:02.000,2022-09-16 19:13:21.000,2022-07-03 18:00:41,113.0,393.0,66.0,42.0,166.0,2993.0,,,Kotti,conda-forge/Kotti,,,,325.0,,225.0,225.0,https://pypi.org/project/Kotti,325.0,https://anaconda.org/conda-forge/Kotti,,,3.0,
601,TimeSide,Open web audio processing framework.,Audio,,https://github.com/Parisson/TimeSide,True,18,Parisson/TimeSide,https://github.com/Parisson/TimeSide,2011-11-21 21:48:08.000,2022-12-15 02:02:51.000,2022-07-22 15:13:31,59.0,338.0,22.0,58.0,152.0,3655.0,AGPL-3.0,,TimeSide,conda-forge/TimeSide,2020-10-13 12:20:46,1.0.0a,,69.0,5.0,16.0,16.0,https://pypi.org/project/TimeSide,69.0,https://anaconda.org/conda-forge/TimeSide,,,3.0,
602,valideer,Lightweight extensible data validation and adaptation library.,Data Validation,,https://github.com/podio/valideer,True,18,podio/valideer,https://github.com/podio/valideer,2012-07-25 12:33:39.000,2022-03-25 08:46:30.000,2018-03-07 14:51:59,23.0,258.0,7.0,4.0,11.0,89.0,MIT,,valideer,conda-forge/valideer,,,,12417.0,1.0,62.0,62.0,https://pypi.org/project/valideer,12174.0,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261,19441.0,3.0,
